Username,Timestamp,Events,Time Spent,Time Helped
143,5/12/2017 10:52,PROJ3,4,fishing
297,5/12/2017 10:52,PROJ3,2,how do i start?' -- recursive function
138,5/12/2017 10:53,PROJ3,5,was calculating clues on the fly
217,5/12/2017 10:58,PROJ3,5,student left
118,5/12/2017 10:58,PROJ3,5,Helped him solve looping bugs
162,5/12/2017 11:01,PROJ3,5,student left
258,5/12/2017 11:03,OTHERS,5,wasnt stripping lines as read in from file
199,5/12/2017 11:12,PROJ3,5,
285,5/12/2017 11:12,PROJ3,5,
137,5/12/2017 11:13,PROJ3,5,student left
190,5/12/2017 11:14,PROJ3,3,
305,5/12/2017 11:16,PROJ3,5,office hours over
335,5/12/2017 11:21,PROJ3,3,office hours over
261,5/12/2017 11:21,PROJ3,5,office hours over
329,5/12/2017 11:30,PROJ3,3,office hours over
260,5/12/2017 11:37,PROJ3,2,office hours over
250,5/12/2017 11:37,OTHERS,5,office hours over
118,5/12/2017 11:40,PROJ3,5,office hours over
118,5/12/2017 11:41,PROJ3,5,office hours over
334,5/12/2017 11:44,PROJ3,5,office hours over
169,5/12/2017 11:45,PROJ3,5,office hours over
176,5/12/2017 11:53,OTHERS,5,office hours over
258,5/12/2017 11:56,PROJ3,4,office hours over
199,5/12/2017 12:02,PROJ3,5,office hours over
297,5/12/2017 14:00,PROJ3,2,recursion
285,5/12/2017 14:00,PROJ3,5,group help
260,5/12/2017 14:00,PROJ3,2,help counting mines
184,5/12/2017 14:00,PROJ3,3,group help
305,5/12/2017 14:00,PROJ3,5,Help with logic
108,5/12/2017 14:00,PROJ3,5,
190,5/12/2017 14:00,PROJ3,3,group help
145,5/12/2017 14:00,PROJ3,5,group help
110,5/12/2017 14:00,PROJ3,3,finished
176,5/12/2017 14:00,OTHERS,3,calling functions correctly
105,5/12/2017 14:01,PROJ3,5,group help
232,5/12/2017 14:01,PROJ3,4,needs to make 2-D list to pass to prettyPrintBoard
176,5/12/2017 14:01,OTHERS,5,student left
169,5/12/2017 14:03,PROJ3,4,group help
303,5/12/2017 14:03,PROJ3,4,Help with 2-D list creation
296,5/12/2017 14:04,PROJ3,5,fixing a print out error
357,5/12/2017 14:07,PROJ3,5,recursive function
258,5/12/2017 14:10,PROJ3,4,Generating the user_board
130,5/12/2017 14:14,PROJ3,5,recursive function
130,5/12/2017 14:20,PROJ3,5,requested again
105,5/12/2017 14:26,PROJ3,5,student left
105,5/12/2017 14:27,PROJ3,5,requested again
285,5/12/2017 14:28,PROJ3,5,requested again
143,5/12/2017 14:28,PROJ3,5,lots of errors
199,5/12/2017 14:29,PROJ3,5,it cycled. I fixed the cycle
251,5/12/2017 14:29,PROJ3,3,student left
291,5/12/2017 14:29,PROJ3,4,handling flags
329,5/12/2017 14:30,PROJ3,5,Needed help with recursion
171,5/12/2017 14:31,PROJ3,5,program design
190,5/12/2017 14:37,PROJ3,5,requested again
329,5/12/2017 14:41,PROJ3,2,requested again
137,5/12/2017 14:42,PROJ2,5,needed help with index and resetting clue count
297,5/12/2017 14:45,PROJ3,2,recursive function
145,5/12/2017 14:45,PROJ3,5,requested again
305,5/12/2017 14:48,PROJ3,4,unflagging wasn't working
285,5/12/2017 14:53,PROJ3,5,broken recursion
108,5/12/2017 14:58,PROJ3,4,print formartting
356,5/12/2017 15:00,PROJ3,4,broken logic for checking win in main()
105,5/12/2017 15:01,PROJ3,5,student left
357,5/12/2017 15:01,PROJ3,5,counting neighbors
190,5/12/2017 15:02,PROJ3,5,requested again
296,5/12/2017 15:02,PROJ3,5,didn't know when to check for win condition
220,5/12/2017 15:03,PROJ3,5,nevermind
184,5/12/2017 15:07,PROJ3,3,didn't understand the recursion ()
297,5/12/2017 15:10,PROJ3,5,requested again
232,5/12/2017 15:12,PROJ3,4,making a 2d list
303,5/12/2017 15:15,PROJ3,5,needed help with details of calculating numers
258,5/12/2017 15:27,PROJ3,3,checking for mines
130,5/12/2017 15:40,PROJ3,4,recursive function
344,5/12/2017 15:52,PROJ3,5,"making 2d list, understanding recursion"
260,5/12/2017 15:52,PROJ3,2,office hours over
357,5/12/2017 15:54,PROJ3,4,requested again
261,5/12/2017 16:00,PROJ3,5,office hours over
305,5/12/2017 16:00,PROJ3,5,office hours over
143,5/12/2017 16:09,PROJ3,5,office hours over
145,5/12/2017 16:18,PROJ3,5,office hours over
279,5/12/2017 16:19,PROJ3,3,office hours over
171,5/12/2017 16:21,PROJ3,5,office hours over
131,5/12/2017 16:26,PROJ3,4,office hours over
122,5/12/2017 16:36,PROJ3,5,office hours over
356,5/12/2017 16:37,PROJ3,5,office hours over
329,5/12/2017 16:51,PROJ3,3,office hours over
